"unique_key","bird","car_included","cat","country","date_from","date_range","date_to","dog","expired","first_seen","fish","horse","last_changed","listing_id","livestock","location","new_this_run","poultry","profile","public_transport","rabbit","reptile","reviewing","small_pets","title","town","url"
"25276|Dec 13, 2025→Dec 19, 2025",0,False,0,"United Kingdom","Dec 13, 2025","Dec 13, 2025→Dec 19, 2025","Dec 19, 2025",2,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-09T07:27:36.394074Z",25276.0,0,"Yarmouth, United Kingdom",False,0,"europe",False,0,0,False,0,"Bumble would love to have you to sit for her if you are available.","Yarmouth","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/yarmouth/l/25276/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjcsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"258176|Nov 21, 2025→Dec 05, 2025",0,False,0,"United Kingdom","Nov 21, 2025","Nov 21, 2025→Dec 05, 2025","Dec 05, 2025",2,False,"2025-05-02T13:46:31.971451Z",0,0,"2025-05-02T13:46:31.971451Z",258176.0,0,"Tenterden, United Kingdom",False,0,"europe",False,0,0,False,0,"A characterful home with two affectionate dogs awaits you.","Tenterden","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/tenterden/l/258176/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"259073|Dec 02, 2025→Dec 18, 2025",0,False,1,"United Kingdom","Dec 02, 2025","Dec 02, 2025→Dec 18, 2025","Dec 18, 2025",4,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",259073.0,0,"Stourton Caundle, United Kingdom",False,0,"europe",False,0,0,False,0,"House sit probably in north Dorset  UK for four lovely little dogs and a cat !","Stourton Caundle","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/stourton-caundle/l/259073/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjYsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"266890|Dec 11, 2025→Dec 14, 2025",0,False,0,"United Kingdom","Dec 11, 2025","Dec 11, 2025→Dec 14, 2025","Dec 14, 2025",2,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",266890.0,0,"West Molesey, United Kingdom",False,0,"europe",False,0,0,False,0,"The hounds of Hampton Court","West Molesey","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/west-molesey/l/266890/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"266890|Dec 11, 2025→Dec 14, 2025",0,False,0,"United Kingdom","Dec 11, 2025","Dec 11, 2025→Dec 14, 2025","Dec 14, 2025",2,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-09T07:27:36.394074Z",266890.0,0,"West Molesey, United Kingdom",False,0,"europe",False,0,0,False,0,"The hounds of Hampton Court","West Molesey","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/west-molesey/l/266890/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"267907|Nov 21, 2025→Dec 07, 2025",0,False,0,"United Kingdom","Nov 21, 2025","Nov 21, 2025→Dec 07, 2025","Dec 07, 2025",2,False,"2025-04-27T14:21:30.427511Z",0,0,"2025-05-09T06:01:38.307976Z",267907.0,0,"Rawtenstall, United Kingdom",False,0,"europe",True,0,0,False,0,"Two sausages looking for a sitter!","Rawtenstall","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/rawtenstall/l/267907/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"280994|Nov 01, 2025→Nov 10, 2025",0,False,4,"United Kingdom","Nov 01, 2025","Nov 01, 2025→Nov 10, 2025","Nov 10, 2025",1,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-20T10:10:31.487973Z",280994.0,0,"Guildford, United Kingdom",False,0,"europe",False,0,0,False,0,"Albury nr Guildford, 4 bed beamed detached cottage in countryside. 1 dog, 4 cats","Guildford","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/guildford/l/280994/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjYsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"28226|Nov 26, 2025→Dec 01, 2025",0,False,0,"United Kingdom","Nov 26, 2025","Nov 26, 2025→Dec 01, 2025","Dec 01, 2025",1,False,"2025-05-03T10:23:47.680699Z",0,0,"2025-05-03T10:23:47.680699Z",28226.0,0,"Compton Bassett, United Kingdom",False,0,"europe",False,0,0,False,0,"Stay in beautiful village home & garden in glorious Wiltshire with Teddie!","Compton Bassett","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/compton-bassett/l/28226/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"322015|Nov 10, 2025→Nov 24, 2025",0,False,0,"United Kingdom","Nov 10, 2025","Nov 10, 2025→Nov 24, 2025","Nov 24, 2025",2,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-20T10:10:31.487973Z",322015.0,0,"Newbury, United Kingdom",False,0,"europe",False,0,0,False,0,"Lovely rural location nr Newbury Berks","Newbury","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/newbury/l/322015/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjYsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"357339|Nov 10, 2025→Nov 15, 2025",0,False,4,"Spain","Nov 10, 2025","Nov 10, 2025→Nov 15, 2025","Nov 15, 2025",0,False,"2025-05-08T10:31:36.058726Z",0,0,"2025-05-08T10:31:36.058726Z",357339.0,0,"Sax, Spain",False,0,"europe",False,0,0,False,0,"Ian and Julia","Sax","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/spain/valencia/sax/l/357339/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"358546|Nov 27, 2025→Nov 30, 2025",0,False,1,"United Kingdom","Nov 27, 2025","Nov 27, 2025→Nov 30, 2025","Nov 30, 2025",0,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-20T10:10:31.487973Z",358546.0,0,"Worcester, United Kingdom",False,0,"europe",False,0,0,False,0,"A  sweet bungalow named ""Where Rock Loves"".","Worcester","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/worcester/l/358546/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjYsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"360450|Nov 22, 2025→Dec 16, 2025",0,False,0,"United Kingdom","Nov 22, 2025","Nov 22, 2025→Dec 16, 2025","Dec 16, 2025",1,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-04-20T10:10:31.487973Z",360450.0,0,"Dedham, United Kingdom",False,0,"europe",False,0,0,False,0,"Detached 4 bedroom house in the country village of Langham, Essex, near Dedham.","Dedham","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/dedham/l/360450/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"360450|Nov 22, 2025→Dec 16, 2025",0,False,0,"United Kingdom","Nov 22, 2025","Nov 22, 2025→Dec 16, 2025","Dec 16, 2025",1,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-04-20T10:10:31.487973Z",360450.0,0,"Dedham, United Kingdom",False,0,"europe",False,0,0,False,0,"Detached 4 bedroom house in the country village of Langham, Essex, near Dedham.","Dedham","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/dedham/l/360450/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"360450|Nov 22, 2025→Dec 16, 2025",0,False,0,"United Kingdom","Nov 22, 2025","Nov 22, 2025→Dec 16, 2025","Dec 16, 2025",1,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-04-20T10:10:31.487973Z",360450.0,0,"Dedham, United Kingdom",False,0,"europe",False,0,0,False,0,"Detached 4 bedroom house in the country village of Langham, Essex, near Dedham.","Dedham","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/dedham/l/360450/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"361371|Nov 13, 2025→Nov 28, 2025",0,False,1,"United Kingdom","Nov 13, 2025","Nov 13, 2025→Nov 28, 2025","Nov 28, 2025",0,False,"2025-05-03T17:19:50.463376Z",0,0,"2025-05-08T11:01:37.311019Z",361371.0,0,"Pulborough, United Kingdom",False,0,"europe",True,0,0,False,0,"Quiet village cat sit, with miles of pretty countryside walks from the doorstep","Pulborough","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/pulborough/l/361371/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"361739|Dec 10, 2025→Dec 21, 2025",0,False,0,"United Kingdom","Dec 10, 2025","Dec 10, 2025→Dec 21, 2025","Dec 21, 2025",1,False,"2025-05-01T10:48:42.061838Z",0,0,"2025-05-09T06:01:38.307976Z",361739.0,0,"Oxford, United Kingdom",False,0,"europe",True,0,0,False,0,"Look after Lola in leafy North Oxford.","Oxford","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/oxford/l/361739/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"361739|Dec 10, 2025→Dec 22, 2025",0,False,0,"United Kingdom","Dec 10, 2025","Dec 10, 2025→Dec 22, 2025","Dec 22, 2025",1,False,"2025-04-27T14:55:32.248609Z",0,0,"2025-04-27T14:55:32.248609Z",361739.0,0,"Oxford, United Kingdom",False,0,"europe",True,0,0,False,0,"Look after Lola in leafy North Oxford.","Oxford","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/oxford/l/361739/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"367979|Nov 27, 2025→Dec 01, 2025",0,True,0,"United Kingdom","Nov 27, 2025","Nov 27, 2025→Dec 01, 2025","Dec 01, 2025",2,False,"2025-04-26T20:25:34.796796Z",0,0,"2025-05-09T06:01:38.307976Z",367979.0,0,"Taunton, United Kingdom",False,0,"europe",True,0,0,False,0,"Explore Somerset with our beautiful Cavalier King Charles Spaniel puppy","Taunton","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/taunton/l/367979/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"369234|Nov 01, 2025→Nov 14, 2025",0,False,1,"United Kingdom","Nov 01, 2025","Nov 01, 2025→Nov 14, 2025","Nov 14, 2025",0,False,"2025-04-26T20:55:32.697519Z",0,0,"2025-04-26T20:55:32.697519Z",369234.0,0,"Banbury, United Kingdom",False,0,"europe",False,0,0,False,0,"Modern house in Oxfordshire, with cat","Banbury","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/banbury/l/369234/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"387465|Dec 13, 2025→Dec 18, 2025",0,False,0,"United Kingdom","Dec 13, 2025","Dec 13, 2025→Dec 18, 2025","Dec 18, 2025",2,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",387465.0,0,"Stamford, United Kingdom",False,0,"europe",False,0,0,False,0,"Beautiful lakeside location in large grounds in Lincolnshire.","Stamford","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/stamford/l/387465/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjYsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"392303|Nov 13, 2025→Dec 04, 2025",0,False,0,"United Kingdom","Nov 13, 2025","Nov 13, 2025→Dec 04, 2025","Dec 04, 2025",2,False,"2025-05-04T18:49:55.498350Z",0,0,"2025-05-04T18:49:55.498350Z",392303.0,0,"Barton upon Humber, United Kingdom",False,0,"europe",False,0,0,False,0,"Lincolnshire - House and dog sitter needed","Barton upon Humber","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/barton-upon-humber/l/392303/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"397086|Dec 05, 2025→Dec 14, 2025",0,False,2,"United Kingdom","Dec 05, 2025","","Dec 14, 2025",0,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-19T10:21:22.202382Z","",0,"Winchester, United Kingdom",False,0,"",False,0,0,True,0,"Cat lovers wanting to stay in a large detached house in a  lovely village near Winchester  in the South Downs National Park","Winchester","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/winchester/l/397086/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjYsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"402185|Nov 16, 2025→Dec 02, 2025",0,False,3,"United Kingdom","Nov 16, 2025","Nov 16, 2025→Dec 02, 2025","Dec 02, 2025",1,False,"2025-05-01T13:47:42.548603Z",0,0,"2025-05-09T07:27:36.394074Z",402185.0,0,"Peterlee, United Kingdom",False,0,"europe",True,0,0,False,0,"4 persians and a  Goldendoodle looking for some company for 25 days.","Peterlee","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/peterlee/l/402185/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
